k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
1693,1074,144.52737128518805,144.59160196189052,145.85906022633657,371735,0.3217505543966423,11,0.331812633
1694,1077,144.57210154959694,144.6512269650235,145.90213096704395,373466,0.3217505543966423,11,0.332432121
1695,1080,144.61607763167768,144.7108519681565,145.94518899689294,375235,0.3217505543966423,9,0.335476418
1696,1080,144.6552496662284,144.7704769712895,145.98823432713047,375779,0.3217505543966423,10,0.334219909
1697,1080,144.69442170077912,144.83010197442252,146.03126696898687,376309,0.3217505543966423,10,0.33623496
1698,1080,144.73359373532986,144.8897269775555,146.0742869336759,376847,0.3217505543966423,10,0.326878373
1699,1080,144.77276576988058,144.9493519806885,146.1172942323948,377384,0.3217505543966423,10,0.336055818
1700,1083,144.81193780443132,145.00897698382153,146.1602888763244,379226,0.3217505543966423,10,0.338107605
1701,1086,144.85110983898204,145.06860198695452,146.203270876629,381178,0.3217505543966423,10,0.337722223
1702,1085,144.89028187353276,145.11333225136343,146.24624024445657,380353,0.3217505543966423,10,0.336905503
1703,1084,144.93501213794164,145.15806251577231,146.2891969909387,379786,0.3217505543966423,10,0.335626227
1704,1083,144.97974240235052,145.20279278018123,146.33214112719062,379429,0.3217505543966423,10,0.333389014
1705,1083,145.02447266675944,145.2475230445901,146.37507266431123,379786,0.3217505543966423,10,0.324291397
1706,1083,145.06842745840606,145.292253308999,146.41799161338318,380329,0.3217505543966423,11,0.333595953
1707,1083,145.11315772281498,145.33698357340788,146.46089798547294,380864,0.3217505543966423,11,0.336670908
1708,1082,145.15788798722386,145.3817138378168,146.50379179163068,379365,0.3217505543966423,11,0.326298625
1709,1081,145.20261825163274,145.42644410222567,146.5466730428904,378657,0.3217505543966423,11,0.331782743
1710,1082,145.24657304327937,145.4656161367764,146.58954175027012,379602,0.3217505543966423,12,0.321063909
1711,1083,145.29130330768825,145.50478817132714,146.63239792477154,380549,0.3217505543966423,12,0.322685056
1712,1087,145.33603357209714,145.59420390977522,146.6752415773804,381645,0.3217505543966423,12,0.33812758
1713,1091,145.38076383650605,145.68361964822333,146.7180727190664,382011,0.3217505543966423,12,0.338388995
1714,1092,145.42471862815268,145.69470897316356,146.76089136078323,382996,0.3217505543966423,12,0.340159811
1715,1091,145.4694488925616,145.70579829810382,146.8036975134686,382864,0.3217505543966423,12,0.339096414
1716,1091,145.51417915697047,145.74497033265453,146.84649118804418,383422,0.3217505543966423,12,0.339135805
1717,1091,145.55890942137935,145.78414236720525,146.88927239541593,383961,0.3217505543966423,12,0.34466057
1718,1091,145.60119289462676,145.82331440175597,146.93204114647375,384500,0.3217505543966423,10,0.330310428
1719,1091,145.6403649291775,145.86248643630668,146.97479745209182,385042,0.3217505543966423,9,0.343688804
1720,1095,145.67953696372822,145.95190217475476,147.01754132312843,380202,0.3217505543966423,10,0.339244547
1721,1097,145.71870899827894,146.04131791320285,147.06027277042614,378591,0.3217505543966423,9,0.338789115
1722,1098,145.76343926268785,146.05240723814308,147.1029918048117,379570,0.3217505543966423,9,0.331851887
1723,1099,145.80816952709674,146.06349656308333,147.1456984370962,380572,0.3217505543966423,9,0.340258079
1724,1100,145.85289979150562,146.10266859763405,147.18839267807505,381578,0.3217505543966423,9,0.332212406
1725,1101,145.89685458315225,146.14184063218477,147.23107453852793,382595,0.3217505543966423,11,0.34037185
1726,1101,145.94158484756113,146.17645891496545,147.27374402921905,382450,0.3217505543966423,11,0.32950223
1727,1101,145.98631511197001,146.2110771977461,147.31640116089685,382583,0.3217505543966423,11,0.340386936
1728,1101,146.03029119405076,146.24569548052682,147.35904594429434,383140,0.3217505543966423,9,0.331779602
1729,1102,146.06946322860148,146.2803137633075,147.40167839012895,382858,0.3217505543966423,10,0.339654096
1730,1102,146.10863526315222,146.31493204608822,147.44429850910265,383411,0.3217505543966423,10,0.339984094
1731,1103,146.14780729770294,146.3495503288689,147.4869063119019,382943,0.3217505543966423,10,0.338628692
1732,1103,146.18697933225369,146.38416861164959,147.52950180919777,383761,0.3217505543966423,10,0.341451731
1733,1103,146.2261513668044,146.41878689443027,147.5720850116459,384347,0.3217505543966423,10,0.341522689
1734,1102,146.26532340135512,146.43855173226734,147.6146559298866,384214,0.3217505543966423,10,0.344106455
1735,1101,146.30449543590584,146.45831657010442,147.6572145745448,383952,0.3217505543966423,10,0.339403158
1736,1097,146.34922570031475,146.4780814079415,147.69976095623014,381573,0.3217505543966423,10,0.33635558
1737,1099,146.39395596472363,146.4978462457786,147.74229508553697,382957,0.3217505543966423,10,0.339572173
1738,1098,146.43868622913251,146.5176110836157,147.78481697304443,383510,0.3217505543966423,10,0.338417353
1739,1100,146.48264102077917,146.53737592145276,147.82732662931642,384963,0.3217505543966423,11,0.338460934
1740,1099,146.52737128518805,146.55714075928984,147.86982406490162,384621,0.3217505543966423,11,0.340700523
1741,1098,146.57210154959694,146.57690559712694,147.91230929033364,384330,0.3217505543966423,11,0.343167724
1742,1099,146.61607763167768,146.61607763167765,147.9547823161309,385275,0.3217505543966423,9,0.339157807
1743,1100,146.6552496662284,146.65524966622837,147.99724315279673,386214,0.3217505543966423,10,0.346138617
1744,1100,146.69442170077912,146.6944217007791,148.03969181081942,386754,0.3217505543966423,10,0.341064256
1745,1100,146.73359373532986,146.73359373532983,148.08212830067225,387296,0.3217505543966423,10,0.341889426
1746,1100,146.77276576988058,146.77276576988055,148.12455263281342,387826,0.3217505543966423,10,0.343163463
1747,1100,146.81193780443132,146.81193780443127,148.16696481768625,388382,0.3217505543966423,10,0.344804796
1748,1101,146.85110983898204,146.851109838982,148.20936486571904,389389,0.3217505543966423,10,0.347150472
1749,1102,146.89028187353276,146.89028187353273,148.25175278732522,390406,0.3217505543966423,10,0.344540517
1750,1101,146.93501213794164,146.93501213794164,148.29412859290335,390077,0.3217505543966423,10,0.344586612
1751,1100,146.97974240235052,146.97974240235052,148.33649229283708,389774,0.3217505543966423,10,0.342978666
1752,1100,147.02447266675944,147.0244726667594,148.37884389749527,389896,0.3217505543966423,10,0.32862538
1753,1100,147.06842745840606,147.06920293116832,148.42118341723202,390302,0.3217505543966423,11,0.342436909
1754,1100,147.11315772281498,147.11393319557723,148.4635108623866,390844,0.3217505543966423,11,0.331486902
1755,1100,147.15788798722386,147.15866345998612,148.50582624328362,391475,0.3217505543966423,11,0.345324273
1756,1099,147.20261825163277,147.20339372439503,148.5481295702329,391734,0.3217505543966423,11,0.346267475
1757,1098,147.24657304327937,147.2481239888039,148.59042085352968,391272,0.3217505543966423,12,0.345664817
1758,1101,147.29130330768828,147.3077489919369,148.63270010345443,393059,0.3217505543966423,12,0.344158418
1759,1104,147.33603357209716,147.36737399506993,148.67496733027315,394890,0.3217505543966423,12,0.344981005
1760,1104,147.38076383650605,147.42699899820295,148.7172225442371,395447,0.3217505543966423,12,0.347448904
1761,1104,147.42471862815268,147.48662400133594,148.7594657555831,395968,0.3217505543966423,12,0.347730432
1762,1104,147.4694488925616,147.54624900446893,148.8016969745334,396508,0.3217505543966423,12,0.346069685
1763,1104,147.51417915697047,147.60587400760193,148.84391621129572,397050,0.3217505543966423,12,0.348313604
1764,1107,147.55890942137935,147.66549901073492,148.88612347606335,398948,0.3217505543966423,12,0.350052573
1765,1110,147.6011928946268,147.7251240138679,148.9283187790151,400997,0.3217505543966423,11,0.354267542
1766,1112,147.6403649291775,147.78573350066566,148.97050213031537,402363,0.3217505543966423,10,0.354513942
1767,1114,147.67953696372822,147.8463429874634,149.01267354011424,403751,0.3217505543966423,11,0.357860508
1768,1113,147.71870899827894,147.85952381799706,149.0548330185473,402628,0.3217505543966423,10,0.357404448
1769,1112,147.76343926268785,147.8727046485307,149.09698057573593,401581,0.3217505543966423,10,0.350272503
1770,1111,147.80816952709674,147.90732293131143,149.13911622178716,401193,0.3217505543966423,10,0.350785414
1771,1113,147.85289979150562,147.9419412140921,149.18123996679373,402427,0.3217505543966423,10,0.357120406
1772,1113,147.89685458315225,147.98111324864283,149.22335182083418,402972,0.3217505543966423,12,0.354680164
1773,1113,147.94158484756113,148.02028528319354,149.26545179397277,403524,0.3217505543966423,12,0.343112693
1774,1113,147.98631511197001,148.0808947699913,149.30753989625967,404071,0.3217505543966423,12,0.355850907
1775,1113,148.03029119405076,148.14150425678903,149.34961613773078,404609,0.3217505543966423,10,0.350665429
1776,1109,148.0694632286015,148.15468508732272,149.3916805284079,406388,0.3217505543966423,11,0.352505388
1777,1111,148.10863526315222,148.16786591785637,149.4337330782988,407827,0.3217505543966423,11,0.355526217
1778,1111,148.14780729770297,148.20248420063706,149.47577379739704,406067,0.3217505543966423,11,0.354797287
1779,1111,148.18697933225369,148.23710248341774,149.51780269568226,405249,0.3217505543966423,11,0.352325758
1780,1112,148.22615136680443,148.2762745179685,149.55981978312,406253,0.3217505543966423,11,0.350292968
1781,1113,148.26532340135515,148.3154465525192,149.6018250696618,407271,0.3217505543966423,11,0.355138671
1782,1112,148.30449543590586,148.3601768169281,149.64381856524528,406954,0.3217505543966423,11,0.352399859
1783,1111,148.34922570031475,148.40490708133697,149.68580027979408,406806,0.3217505543966423,11,0.351446042
1784,1111,148.39044798482226,148.44963734574588,149.727770223218,407337,0.3217505543966423,9,0.355102773
1785,1110,148.42962001937298,148.49436761015477,149.76972840541285,406617,0.3217505543966423,9,0.349331957
1786,1110,148.46879205392372,148.53909787456365,149.8116748362606,407160,0.3217505543966423,9,0.350822502
1787,1109,148.50796408847444,148.58382813897254,149.8536095256295,406803,0.3217505543966423,9,0.346627648
1788,1108,148.54713612302515,148.62855840338142,149.8955324833739,407114,0.3217505543966423,9,0.348865351
1789,1107,148.59186638743407,148.6732886677903,149.93744371933437,407355,0.3217505543966423,9,0.348161913
1790,1097,148.63659665184295,148.83881372838675,149.97934324333775,398755,0.3217505543966423,9,0.344444491
1791,1121,148.68132691625183,149.00433878898318,150.02123106519716,400234,0.3217505543966423,9,0.347305245
1792,1119,148.72528170789846,149.16986384957963,150.06310719471205,394793,0.3217505543966423,10,0.349537012
1793,1109,148.77001197230737,149.33538891017608,150.10497164166816,384747,0.3217505543966423,10,0.343228701
1794,1110,148.81193780443132,149.35164589347067,150.14682441583756,385711,0.3217505543966423,11,0.344189084
1795,1111,148.85110983898204,149.36790287676524,150.1886655269788,386681,0.3217505543966423,11,0.343296586
1796,1111,148.89028187353276,149.3841598600598,150.2304949848368,387243,0.3217505543966423,11,0.34466917
1797,1111,148.93501213794167,149.40041684335438,150.27231279914284,387819,0.3217505543966423,11,0.332098224
1798,1111,148.97623442244915,149.41667382664895,150.3141189796148,388381,0.3217505543966423,10,0.344308651
1799,1111,149.0154064569999,149.43293080994349,150.35591353595692,388949,0.3217505543966423,10,0.348408662
1800,1112,149.05457849155061,149.44918779323802,150.39769647786002,389945,0.3217505543966423,10,0.348504415
1801,1113,149.09375052610133,149.4654447765326,150.4394678150015,390964,0.3217505543966423,10,0.348129648
1802,1113,149.13292256065205,149.52297811056943,150.48122755704523,390769,0.3217505543966423,10,0.344085022
1803,1113,149.17765282506096,149.5805114446063,150.52297571364176,390635,0.3217505543966423,10,0.344408944
1804,1118,149.22238308946984,149.68101650799463,150.56471229442823,392105,0.3217505543966423,10,0.346515206
1805,1121,149.26711335387873,149.78152157138297,150.60643730902842,392430,0.3217505543966423,10,0.348297267
1806,1116,149.31106814552538,149.8390549054198,150.64815076705278,390275,0.3217505543966423,11,0.347820394
1807,1118,149.35579840993427,149.89658823945666,150.68985267809848,390705,0.3217505543966423,11,0.346286478
1808,1116,149.40052867434315,149.95412157349352,150.7315430517494,392770,0.3217505543966423,11,0.336726024
1809,1118,149.44450475642387,150.01165490753039,150.77322189757618,392948,0.3217505543966423,10,0.348329953
1810,1123,149.4836767909746,150.1121599709187,150.8148892251362,387870,0.3217505543966423,11,0.342666623
1811,1126,149.52284882552536,150.21266503430704,150.85654504397368,387211,0.3217505543966423,11,0.345158966
1812,1126,149.56202086007607,150.2701983683439,150.89818936361968,387139,0.3217505543966423,11,0.343208658
1813,1126,149.60119289462682,150.32773170238076,150.93982219359202,387118,0.3217505543966423,11,0.342609005
1814,1127,149.64036492917754,150.34398868567533,150.98144354339556,388092,0.3217505543966423,11,0.333584162
1815,1128,149.67953696372825,150.3602456689699,151.02305342252188,389056,0.3217505543966423,11,0.346372802
1816,1127,149.71870899827897,150.38001050680697,151.0646518404496,388984,0.3217505543966423,11,0.345107494
1817,1126,149.76343926268785,150.39977534464407,151.1062388066443,388992,0.3217505543966423,11,0.345298719
1818,1125,149.80816952709674,150.41954018248114,151.14781433055848,388903,0.3217505543966423,11,0.34647924
1819,1126,149.85289979150565,150.43930502031822,151.18937842163163,389911,0.3217505543966423,11,0.330786335
1820,1126,149.8968545831523,150.45556200361278,151.23093108929038,390492,0.3217505543966423,11,0.346976158
1821,1126,149.9415848475612,150.47181898690735,151.27247234294828,391078,0.3217505543966423,11,0.346234447
1822,1126,149.98631511197007,150.48807597020192,151.31400219200606,391666,0.3217505543966423,11,0.346212727
1823,1126,150.03029119405082,150.50433295349646,151.35552064585147,392245,0.3217505543966423,10,0.346392986
1824,1125,150.06946322860153,150.52409779133353,151.39702771385947,392817,0.3217505543966423,11,0.348206127
1825,1126,150.10863526315225,150.54386262917063,151.4385234053921,393889,0.3217505543966423,11,0.348505325
1826,1125,150.147807297703,150.5636274670077,151.48000772979861,394352,0.3217505543966423,11,0.33988542
1827,1124,150.1869793322537,150.5833923048448,151.52148069641547,394616,0.3217505543966423,11,0.349409766
1828,1125,150.22615136680446,150.59964928813935,151.56294231456636,395660,0.3217505543966423,11,0.350451862
1829,1126,150.26532340135518,150.61590627143391,151.60439259356218,396701,0.3217505543966423,11,0.351592853
1830,1129,150.3044954359059,150.6755312745669,151.6458315427011,398484,0.3217505543966423,11,0.352190343
1831,1132,150.34922570031478,150.7351562776999,151.68725917126872,400311,0.3217505543966423,11,0.354946334
1832,1132,150.39044798482226,150.7947812808329,151.72867548853776,400897,0.3217505543966423,10,0.353949495
1833,1132,150.42962001937298,150.85440628396591,151.77008050376847,401461,0.3217505543966423,10,0.353888664
1834,1132,150.46879205392372,150.9140312870989,151.81147422620836,402041,0.3217505543966423,10,0.357324907
1835,1132,150.50796408847444,150.9736562902319,151.85285666509233,402613,0.3217505543966423,10,0.356594999
1836,1135,150.54713612302515,151.03328129336492,151.89422782964283,404535,0.3217505543966423,10,0.359540541
1837,1138,150.59186638743404,151.09290629649792,151.9355877290696,406639,0.3217505543966423,10,0.364027819
1838,1139,150.63659665184292,151.11699240852278,151.9769363725699,407631,0.3217505543966423,10,0.363702152
1839,1140,150.68132691625183,151.14107852054764,152.01827376932852,408626,0.3217505543966423,10,0.365465495
1840,1140,150.7252817078985,151.16604394711945,152.05959992851777,408252,0.3217505543966423,11,0.363462528
1841,1140,150.77001197230737,151.19100937369126,152.1009148592974,408144,0.3217505543966423,11,0.362794778
1842,1140,150.81193780443135,151.21597480026307,152.14221857081483,408392,0.3217505543966423,11,0.363514001
1843,1139,150.85110983898207,151.24094022683488,152.18351107220505,407830,0.3217505543966423,11,0.362727173
1844,1139,150.89028187353279,151.26502633885977,152.2247923725906,408412,0.3217505543966423,11,0.365553844
1845,1139,150.93501213794167,151.28911245088463,152.2660624810817,409009,0.3217505543966423,11,0.364986456
1846,1139,150.97623442244918,151.31319856290952,152.3073214067762,409583,0.3217505543966423,11,0.365455648
1847,1139,151.01540645699993,151.33728467493438,152.34856915875972,410155,0.3217505543966423,11,0.367072047
1848,1140,151.05457849155064,151.36225010150622,152.38980574610545,411181,0.3217505543966423,11,0.364461813
1849,1139,151.09375052610136,151.38721552807803,152.43103117787436,410887,0.3217505543966423,11,0.366031417
1850,1139,151.13292256065208,151.4121809546498,152.47224546311526,409898,0.3217505543966423,11,0.364696198
1851,1139,151.17765282506096,151.43714638122162,152.51344861086457,408633,0.3217505543966423,11,0.352099482
1852,1140,151.22238308946984,151.4612324932465,152.55464063014662,409720,0.3217505543966423,11,0.354779907
1853,1141,151.26711335387876,151.48531860527137,152.59582152997356,410800,0.3217505543966423,11,0.368951397
1854,1140,151.31106814552538,151.50508344310845,152.63699131934533,410661,0.3217505543966423,12,0.366280541
1855,1139,151.35579840993427,151.52484828094555,152.67815000724977,410593,0.3217505543966423,12,0.364592835
1856,1138,151.40052867434315,151.54461311878265,152.7192976026626,410444,0.3217505543966423,12,0.350415409
1857,1139,151.4445047564239,151.56437795661972,152.76043411454742,411459,0.3217505543966423,11,0.365274482
1858,1138,151.4836767909746,151.5841427944568,152.80155955185583,412047,0.3217505543966423,12,0.352423824
1859,1139,151.52284882552536,151.6039076322939,152.84267392352734,413097,0.3217505543966423,12,0.366980836
1860,1138,151.56202086007607,151.623672470131,152.88377723848944,413492,0.3217505543966423,12,0.369371002
1861,1137,151.60119289462682,151.64343730796807,152.92486950565765,413391,0.3217505543966423,12,0.368907956
1862,1138,151.64036492917754,151.6826093425188,152.9659507339355,414379,0.3217505543966423,12,0.370666411
1863,1139,151.67953696372825,151.72178137706953,153.00702093221454,415380,0.3217505543966423,12,0.371491092
1864,1139,151.71870899827897,151.76095341162025,153.04808010937444,415946,0.3217505543966423,12,0.369628157
1865,1139,151.76343926268785,151.800125446171,153.08912827428293,416505,0.3217505543966423,12,0.372771417
1866,1139,151.80466154719537,151.8392974807217,153.13016543579587,417075,0.3217505543966423,10,0.372104786
1867,1139,151.8438335817461,151.87846951527243,153.17119160275726,417629,0.3217505543966423,10,0.369191302
1868,1140,151.88300561629683,151.91764154982314,153.21220678399922,418665,0.3217505543966423,10,0.370771313
1869,1141,151.92217765084754,151.95681358437386,153.2532109883421,419712,0.3217505543966423,10,0.374368399
1870,1141,151.96134968539826,151.99143186715455,153.29420422459438,419546,0.3217505543966423,10,0.374679751
1871,1141,152.00607994980714,152.0260501499352,153.3351865015529,419652,0.3217505543966423,10,0.363739311
1872,1138,152.05081021421603,152.0606684327159,153.37615782800262,417852,0.3217505543966423,10,0.360849433
1873,1140,152.08617921195656,152.09528671549657,153.41711821271684,417728,0.24497866312686423,8,0.373355846
1874,1140,152.12535124650728,152.12990499827725,153.45806766445708,418309,0.3217505543966423,9,0.3694912
1875,1142,152.15996952928796,152.16452328105794,153.49900619197328,417643,0.24497866312686423,7,0.368553027
1876,1142,152.19914156383868,152.19914156383865,153.5399338040036,418364,0.3217505543966423,8,0.365593797
1877,1142,152.2337598466194,152.23375984661934,153.58085050927465,418391,0.24497866312686423,8,0.369022149
1878,1141,152.2729318811701,152.27849011102822,153.62175631650138,418024,0.3217505543966423,9,0.366380974
1879,1140,152.31210391572083,152.32322037543713,153.66265123438708,417719,0.3217505543966423,10,0.365001686
1880,1140,152.35127595027154,152.36795063984604,153.70353527162362,417837,0.3217505543966423,10,0.365356409
1881,1140,152.3904479848223,152.41268090425496,153.74440843689115,418260,0.3217505543966423,10,0.367957424
1882,1140,152.429620019373,152.45741116866384,153.78527073885834,418837,0.3217505543966423,10,0.369288452
1883,1140,152.46879205392375,152.50214143307272,153.8261221861824,419527,0.3217505543966423,10,0.356805925
1884,1139,152.50796408847447,152.54687169748163,153.866962787509,419799,0.3217505543966423,10,0.354447537
1885,1138,152.54713612302518,152.59160196189052,153.9077925514723,419306,0.3217505543966423,10,0.365917092
1886,1139,152.59186638743407,152.63077399644123,153.94861148669514,420285,0.3217505543966423,10,0.369335455
1887,1140,152.63659665184295,152.66994603099195,153.98941960178874,421294,0.3217505543966423,10,0.358053843
1888,1140,152.68132691625183,152.70911806554267,154.0302169053531,421845,0.3217505543966423,10,0.36747657
1889,1140,152.7252817078985,152.74829010009339,154.07100340597668,422412,0.3217505543966423,11,0.3695447
1890,1140,152.77001197230737,152.7874621346441,154.1117791122367,422986,0.3217505543966423,11,0.368295106
1891,1140,152.81474223671626,152.82663416919485,154.15254403269898,423540,0.3217505543966423,11,0.371229193
1892,1141,152.858718318797,152.86580620374556,154.193298175918,424581,0.3217505543966423,10,0.370153783
1893,1142,152.89789035334772,152.9049782382963,154.23404155043696,425619,0.3217505543966423,11,0.370572689
1894,1145,152.93706238789846,152.9646032414293,154.27477416478777,427467,0.3217505543966423,11,0.373373798
1895,1148,152.97623442244918,153.02422824456232,154.31549602749115,429384,0.3217505543966423,11,0.361983374
1896,1148,153.01540645699993,153.08385324769532,154.3562071470564,429945,0.3217505543966423,11,0.37844341
1897,1148,153.05457849155064,153.14347825082834,154.39690753198184,430507,0.3217505543966423,11,0.376712543
1898,1148,153.09375052610136,153.20310325396133,154.4375971907544,431061,0.3217505543966423,11,0.379541869
1899,1148,153.13292256065208,153.26272825709432,154.4782761318499,431605,0.3217505543966423,11,0.367423702
1900,1151,153.17765282506096,153.32235326022732,154.51894436373306,433589,0.3217505543966423,11,0.380682092
1901,1154,153.22238308946984,153.3819782633603,154.55960189485734,435687,0.3217505543966423,11,0.381366673
1902,1154,153.26711335387876,153.416596546141,154.60024873366518,434885,0.3217505543966423,11,0.378397037
1903,1154,153.31106814552538,153.45121482892168,154.64088488858795,434219,0.3217505543966423,12,0.37698632
1904,1153,153.35579840993427,153.4959450933306,154.68151036804582,433869,0.3217505543966423,12,0.379091955
1905,1152,153.40052867434315,153.54067535773945,154.72212518044802,433722,0.3217505543966423,12,0.378070322
1906,1151,153.44450475642392,153.58540562214833,154.76272933419267,433317,0.3217505543966423,11,0.36231903
1907,1151,153.48367679097464,153.63013588655724,154.80332283766697,433717,0.3217505543966423,12,0.377647295
1908,1151,153.52284882552536,153.66475416933793,154.84390569924702,434281,0.3217505543966423,12,0.377277767
1909,1152,153.56202086007607,153.6993724521186,154.88447792729798,434386,0.3217505543966423,12,0.377111896
1910,1148,153.60119289462682,153.7339907348993,154.92503953017413,435266,0.3217505543966423,12,0.378873284
1911,1150,153.64036492917754,153.76860901767998,154.96559051621873,436722,0.3217505543966423,12,0.38002496
1912,1150,153.67953696372825,153.8133392820889,155.00613089376412,437276,0.3217505543966423,12,0.362076404
1913,1149,153.71870899827897,153.85806954649777,155.04666067113183,436365,0.3217505543966423,12,0.375337168
1914,1148,153.76343926268785,153.90279981090666,155.08717985663245,434030,0.3217505543966423,12,0.373684314
1915,1147,153.8046615471954,153.94753007531554,155.1276884585657,433449,0.3217505543966423,11,0.370873217
1916,1147,153.8438335817461,153.98214835809623,155.16818648522053,434286,0.3217505543966423,11,0.376820939
1917,1147,153.88300561629686,154.0167666408769,155.20867394487504,434819,0.3217505543966423,11,0.370262039
1918,1148,153.92217765084757,154.05593867542763,155.24915084579655,435812,0.3217505543966423,11,0.373096183
1919,1149,153.9613496853983,154.09511070997834,155.28961719624158,436819,0.3217505543966423,11,0.374888511
1920,1149,154.00607994980717,154.13428274452906,155.33007300445593,437386,0.3217505543966423,11,0.374635058
1921,1149,154.05081021421606,154.17345477907978,155.37051827867464,437944,0.3217505543966423,11,0.375391016
1922,1149,154.0861792119566,154.2126268136305,155.41095302712202,438510,0.24497866312686423,8,0.374565427
1923,1149,154.1253512465073,154.25179884818124,155.45137725801175,439063,0.3217505543966423,9,0.375895966
1924,1150,154.159969529288,154.29097088273198,155.49179097954672,440090,0.24497866312686423,9,0.376162968
1925,1151,154.1991415638387,154.3301429172827,155.5321941999193,441139,0.3217505543966423,9,0.377563349
1926,1155,154.2337598466194,154.4195586557308,155.57258692731108,442297,0.24497866312686423,9,0.381182646
1927,1159,154.2729318811701,154.5089743941789,155.61296916989318,442452,0.3217505543966423,10,0.383159492
1928,1160,154.31210391572085,154.52006371911912,155.653340935826,443487,0.3217505543966423,11,0.382547057
1929,1159,154.35127595027157,154.53115304405938,155.6937022332594,443474,0.3217505543966423,11,0.382090508
1930,1163,154.3904479848223,154.62056878250746,155.7340530703327,438293,0.3217505543966423,11,0.379392903
1931,1165,154.42962001937303,154.70998452095552,155.77439345517467,436635,0.3217505543966423,11,0.379007171
1932,1166,154.46879205392375,154.72107384589577,155.8147233959035,437675,0.3217505543966423,11,0.382310717
1933,1167,154.50796408847447,154.73216317083603,155.85504290062698,438747,0.3217505543966423,11,0.383172344
1934,1166,154.54713612302518,154.75192800867313,155.89535197744235,438578,0.3217505543966423,11,0.381523959
1935,1165,154.59186638743407,154.7716928465102,155.93565063443637,438260,0.3217505543966423,11,0.382751273
1936,1161,154.63659665184295,154.7914576843473,155.9759388796854,434894,0.3217505543966423,11,0.37778747
1937,1163,154.68132691625186,154.8112225221844,156.01621672125535,436378,0.3217505543966423,11,0.381989938
1938,1162,154.7252817078985,154.83098736002145,156.05648416720172,436949,0.3217505543966423,12,0.382772505
1939,1164,154.77001197230737,154.85075219785855,156.0967412255696,438514,0.3217505543966423,12,0.380602758
1940,1163,154.81474223671626,154.87051703569566,156.13698790439372,438142,0.3217505543966423,12,0.384254391
1941,1162,154.85871831879703,154.89028187353276,156.17722421169853,437766,0.3217505543966423,11,0.379174861
1942,1152,154.89789035334775,155.05580693412915,156.21745015549803,428801,0.3217505543966423,12,0.372938905
1943,1152,154.93706238789846,155.11790253302783,156.25766574379597,428625,0.3217505543966423,12,0.371080159
1944,1152,154.97623442244918,155.1799981319265,156.2978709845858,428671,0.3217505543966423,12,0.362305905
1945,1151,155.01540645699993,155.22472839633545,156.33806588585068,428290,0.3217505543966423,12,0.370193179
1946,1150,155.05457849155064,155.2694586607443,156.37825045556352,427921,0.3217505543966423,12,0.374074239
1947,1150,155.09375052610136,155.3141889251532,156.41842470168694,428037,0.3217505543966423,12,0.357581726
1948,1150,155.13292256065208,155.35891918956213,156.45858863217342,428468,0.3217505543966423,12,0.369892794
1949,1150,155.17765282506096,155.4327095068935,156.49874225496518,429023,0.3217505543966423,12,0.371056693
1950,1150,155.21887510956847,155.50649982422487,156.53888557799428,429591,0.3217505543966423,11,0.370256316
1951,1165,155.25804714411922,155.66033016638858,156.57901860918258,432946,0.3217505543966423,11,0.376310476
1952,1162,155.29721917866993,155.81416050855228,156.61914135644182,426676,0.3217505543966423,11,0.377851935
1953,1166,155.33639121322065,155.87625610745096,156.6592538276736,426242,0.3217505543966423,11,0.378714401
1954,1168,155.37556324777137,155.93835170634964,156.6993560307694,426793,0.3217505543966423,11,0.377749479
1955,1168,155.42029351218025,155.98308197075852,156.7394479736106,427854,0.3217505543966423,11,0.395049144
1956,1167,155.46502377658913,156.0278122351674,156.77952966406852,427584,0.3217505543966423,11,0.394774948
1957,1166,155.50039277432967,156.07254249957634,156.8196011100044,427212,0.24497866312686423,9,0.376372636
1958,1165,155.53956480888039,156.11727276398523,156.85966231926952,426329,0.3217505543966423,10,0.394029537
1959,1166,155.5741830916611,156.1910630813166,156.89971329970498,427355,0.24497866312686423,8,0.396256345
1960,1167,155.61335512621181,156.26485339864803,156.939754059142,428391,0.3217505543966423,9,0.405593028
1961,1155,155.6479734089925,156.40698902237898,156.9797846054018,417030,0.24497866312686423,9,0.385295023
1962,1156,155.68714544354322,156.41868374081173,157.01980494629552,418023,0.3217505543966423,10,0.389318768
1963,1157,155.72631747809393,156.43037845924448,157.05981508962455,419045,0.3217505543966423,11,0.389045969
1964,1157,155.76548951264465,156.44207317767723,157.09981504318017,419649,0.3217505543966423,11,0.391868869
1965,1157,155.8046615471954,156.45376789610998,157.13980481474377,420243,0.3217505543966423,11,0.376970475
1966,1157,155.8438335817461,156.46546261454267,157.17978441208695,420837,0.3217505543966423,11,0.390511581
1967,1157,155.88300561629686,156.47715733297542,157.2197538429713,421434,0.3217505543966423,11,0.390572762
1968,1158,155.92217765084757,156.48885205140817,157.25971311514863,422465,0.3217505543966423,11,0.390053983
1969,1159,155.9613496853983,156.50054676984092,157.29966223636086,423534,0.3217505543966423,11,0.392086075
1970,1163,156.00607994980717,156.5469909424403,157.3396012143401,425782,0.3217505543966423,11,0.393519839
1971,1167,156.05081021421606,156.59343511503965,157.37953005680862,428078,0.3217505543966423,11,0.395042581
