File Path,k_value,Running_Time_Sec
output/summary/000272_s.txt,N/A,0.03021761
output/summary/000273_s.txt,N/A,0.030167393
output/summary/000274_s.txt,N/A,0.030531266
output/summary/000275_s.txt,N/A,0.030235838
output/summary/000276_s.txt,N/A,0.030518136
output/summary/000277_s.txt,N/A,0.030438866
output/summary/000278_s.txt,N/A,0.030635888
output/summary/000279_s.txt,N/A,0.03067451
output/summary/000280_s.txt,N/A,0.030986701
output/summary/000281_s.txt,N/A,0.03011159
output/summary/000282_s.txt,N/A,0.030106074
output/summary/000283_s.txt,N/A,0.029893687
output/summary/000284_s.txt,N/A,0.03019533
output/summary/000285_s.txt,N/A,0.030020029
output/summary/000286_s.txt,N/A,0.030198194
output/summary/000287_s.txt,N/A,0.030453743
output/summary/000288_s.txt,N/A,0.030581063
output/summary/000289_s.txt,N/A,0.030603412
output/summary/000290_s.txt,N/A,0.030743513
output/summary/000291_s.txt,N/A,0.030407298
output/summary/000292_s.txt,N/A,0.030503818
output/summary/000293_s.txt,N/A,0.030686453
output/summary/000294_s.txt,N/A,0.03091232
output/summary/000295_s.txt,N/A,0.030668504
output/summary/000296_s.txt,N/A,0.030698116
output/summary/000297_s.txt,N/A,0.030800852
output/summary/000298_s.txt,N/A,0.030778992
output/summary/000299_s.txt,N/A,0.030796383
output/summary/000300_s.txt,N/A,0.030940186
output/summary/000301_s.txt,N/A,0.030934319
output/summary/000302_s.txt,N/A,0.031173874
output/summary/000303_s.txt,N/A,0.031154738
output/summary/000304_s.txt,N/A,0.031470978
output/summary/000305_s.txt,N/A,0.030967423
output/summary/000306_s.txt,N/A,0.031203696
output/summary/000307_s.txt,N/A,0.031203347
output/summary/000308_s.txt,N/A,0.031410147
output/summary/000309_s.txt,N/A,0.031178833
output/summary/000310_s.txt,N/A,0.030794218
output/summary/000311_s.txt,N/A,0.031920476
output/summary/000312_s.txt,N/A,0.032493383
output/summary/000313_s.txt,N/A,0.032518456
output/summary/000314_s.txt,N/A,0.032521668
output/summary/000315_s.txt,N/A,0.03255652
output/summary/000316_s.txt,N/A,0.032544367
output/summary/000317_s.txt,N/A,0.032543668
output/summary/000318_s.txt,N/A,0.032667288
output/summary/000319_s.txt,N/A,0.032627269
output/summary/000320_s.txt,N/A,0.032648849
output/summary/000321_s.txt,N/A,0.032666729
output/summary/000322_s.txt,N/A,0.032619237
