k,Area,Configs computed,DP duration,Longest edge len,Longest primitive edge len,Max angle of sol,Naive perimeter,Perimeter,Running time in seconds,UB max turn_angle,UB primitive edge len,boundary grid points,circle perimeter,vertices
5455,5387.5,844741,0.333393627,13.0,5.0990195135927845,0.24497866312686423,261.8196931121288,260.6640323415551,0.543083096,0.5353932306188456,11,133,260.74999319003075,40
5456,5388.0,844547,0.337323564,13.0,5.0990195135927845,0.24497866312686423,261.8436901510969,260.68811845358,0.547576229,0.5353605188676418,11,134,260.76066054814925,40
5457,5388.5,844012,0.334638959,12.0,5.0990195135927845,0.24497866312686423,261.8676849910237,260.71220456560485,0.544883244,0.5353278151095355,11,135,260.7713279062677,40
5458,5389.0,846680,0.337365681,11.0,5.0990195135927845,0.24497866312686423,261.89167763251345,260.7362906776297,0.550161736,0.5352951193411094,11,136,260.84256619587626,40
5459,5389.5,850205,0.342812627,13.0,4.123105625617661,0.24497866312686423,261.9156680761705,260.7603767896546,0.558905162,0.5352624315589481,11,137,260.91380448548483,40
5460,5391.0,849777,0.335825976,14.0,5.0990195135927845,0.24497866312686423,261.93965632259864,260.7859948829363,0.551504218,0.5352297517596387,11,136,260.9208926093841,40
5461,5391.5,849054,0.345633914,13.0,5.0990195135927845,0.24497866312686423,261.96364237240147,260.81008099496114,0.561779042,0.5351970799397701,11,137,260.9279807332834,40
5462,5392.0,851141,0.349712191,11.0,4.123105625617661,0.24497866312686423,261.9876262261823,260.834167106986,0.568069174,0.535164416095933,11,138,260.99921902289196,40
5463,5393.5,854439,0.348987246,11.0,5.0990195135927845,0.24497866312686423,262.0116078845442,260.8597852002677,0.568487732,0.535131760224721,11,137,261.0704573125005,40
5464,5394.0,854369,0.327930218,15.0,5.0990195135927845,0.24497866312686423,262.03558734809,260.88387131229257,0.547426235,0.5350991123227289,11,138,261.0775454363998,40
